"","subject","item","category","RT","Pos","experiment"
"2075","223","schere","Büro",742,1,"typing"
"2076","223","kühlschrank","Küche",1293,2,"typing"
"2077","223","gondel","Wasser",2212,1,"typing"
"2078","223","bleistift","Büro",882,2,"typing"
"2079","223","mikrowelle","Küche",1007,3,"typing"
"2080","223","kaffeemaschine","Küche",719,4,"typing"
"2081","223","kanu","Wasser",1139,3,"typing"
"2082","223","klammer","Büro",1831,3,"typing"
"2083","223","u-boot","Wasser",1197,4,"typing"
"2084","223","radiergummi","Büro",1433,4,"typing"
"2085","223","herd","Küche",1662,5,"typing"
"2086","223","segelschiff","Wasser",933,5,"typing"
"2087","223","lineal","Büro",874,5,"typing"
"2088","223","kanne","Trinkgefässe",3252,1,"typing"
"2089","223","ameise","Insekten",855,1,"typing"
"2090","223","banane","Obst",692,1,"typing"
"2091","223","flasche","Trinkgefässe",699,2,"typing"
"2092","223","biene","Insekten",931,2,"typing"
"2093","223","apfel","Obst",824,2,"typing"
"2094","223","spinne","Insekten",815,3,"typing"
"2095","223","kirsche","Obst",1339,3,"typing"
"2096","223","glas","Trinkgefässe",850,3,"typing"
"2097","223","fliege","Insekten",837,4,"typing"
"2098","223","tasse","Trinkgefässe",1853,4,"typing"
"2099","223","trauben","Obst",738,4,"typing"
"2100","223","becher","Trinkgefässe",872,5,"typing"
"2101","223","marienkäfer","Insekten",941,5,"typing"
"2102","223","birne","Obst",644,5,"typing"
"2103","223","schraubenzieher","Heimwerker",793,1,"typing"
"2104","223","bonbon","Süssigkeiten",739,1,"typing"
"2105","223","bein","Körperteile",754,1,"typing"
"2106","223","zange","Heimwerker",3192,2,"typing"
"2107","223","ohr","Körperteile",804,2,"typing"
"2108","223","kekse","Süssigkeiten",820,2,"typing"
"2109","223","bohrmaschine","Heimwerker",841,3,"typing"
"2110","223","hand","Körperteile",621,3,"typing"
"2111","223","schokolade","Süssigkeiten",886,3,"typing"
"2112","223","fuss","Körperteile",1132,4,"typing"
"2113","223","eis","Süssigkeiten",1565,4,"typing"
"2114","223","feile","Heimwerker",1026,4,"typing"
"2115","223","arm","Körperteile",887,5,"typing"
"2116","223","kuchen","Süssigkeiten",743,5,"typing"
"2117","223","hammer","Heimwerker",1075,5,"typing"
"2118","223","schloss","Gebäude",825,1,"typing"
"2119","223","eule","Vögel",826,1,"typing"
"2120","223","strauss","Vögel",836,2,"typing"
"2121","223","hochhaus","Gebäude",1301,2,"typing"
"2122","223","taube","Vögel",723,3,"typing"
"2123","223","kirche","Gebäude",1353,3,"typing"
"2124","223","couch","Sitzen",1016,2,"typing"
"2125","223","ente","Vögel",987,4,"typing"
"2126","223","bank","Sitzen",1130,3,"typing"
"2127","223","schwan","Vögel",954,5,"typing"
"2128","223","sessel","Sitzen",853,4,"typing"
"2129","223","burg","Gebäude",1066,5,"typing"
"2130","223","hocker","Sitzen",1115,5,"typing"
"2131","223","panther","Raubtiere",764,1,"typing"
"2132","223","löffel","Kochen",2031,1,"typing"
"2133","223","brosche","Schmuck",864,1,"typing"
"2134","223","tiger","Raubtiere",1136,2,"typing"
"2135","223","messer","Kochen",773,2,"typing"
"2136","223","armband","Schmuck",879,2,"typing"
"2137","223","schneebesen","Kochen",714,3,"typing"
"2138","223","löwe","Raubtiere",1143,3,"typing"
"2139","223","ring","Schmuck",767,3,"typing"
"2140","223","bär","Raubtiere",861,4,"typing"
"2141","223","ohrring","Schmuck",907,4,"typing"
"2142","223","kelle","Kochen",2436,4,"typing"
"2143","223","kette","Schmuck",1157,5,"typing"
"2144","223","leopard","Raubtiere",1189,5,"typing"
"2145","223","gabel","Kochen",1446,5,"typing"
"2146","224","tulpe","Blumen",1216,1,"typing"
"2147","224","kamel","Huftiere",959,1,"typing"
"2148","224","harfe","Instrumente",1472,1,"typing"
"2149","224","sonnenblume","Blumen",910,2,"typing"
"2150","224","schlagzeug","Instrumente",1430,2,"typing"
"2151","224","schaf","Huftiere",1352,2,"typing"
"2152","224","gitarre","Instrumente",825,3,"typing"
"2153","224","reh","Huftiere",1466,3,"typing"
"2154","224","löwenzahn","Blumen",2223,3,"typing"
"2155","224","pferd","Huftiere",1223,4,"typing"
"2156","224","geige","Instrumente",1218,5,"typing"
"2157","224","kuh","Huftiere",1102,5,"typing"
"2158","224","rose","Blumen",1243,5,"typing"
"2159","224","fuss","Körperteile",938,1,"typing"
"2160","224","zange","Heimwerker",1086,1,"typing"
"2161","224","eis","Süssigkeiten",860,1,"typing"
"2162","224","bein","Körperteile",1236,2,"typing"
"2163","224","kuchen","Süssigkeiten",1400,2,"typing"
"2164","224","arm","Körperteile",903,3,"typing"
"2165","224","bonbon","Süssigkeiten",1009,3,"typing"
"2166","224","bohrmaschine","Heimwerker",1667,4,"typing"
"2167","224","kekse","Süssigkeiten",933,4,"typing"
"2168","224","ohr","Körperteile",920,4,"typing"
"2169","224","hammer","Heimwerker",1015,5,"typing"
"2170","224","hand","Körperteile",1010,5,"typing"
"2171","224","schokolade","Süssigkeiten",1598,5,"typing"
"2172","224","hocker","Sitzen",1554,1,"typing"
"2173","224","ente","Vögel",2413,1,"typing"
"2174","224","burg","Gebäude",1083,1,"typing"
"2175","224","stuhl","Sitzen",936,2,"typing"
"2176","224","strauss","Vögel",874,2,"typing"
"2177","224","schloss","Gebäude",1017,2,"typing"
"2178","224","couch","Sitzen",916,3,"typing"
"2179","224","tempel","Gebäude",1537,3,"typing"
"2180","224","schwan","Vögel",789,3,"typing"
"2181","224","bank","Sitzen",910,4,"typing"
"2182","224","hochhaus","Gebäude",1209,4,"typing"
"2183","224","eule","Vögel",941,4,"typing"
"2184","224","kirche","Gebäude",1491,5,"typing"
"2185","224","sessel","Sitzen",1951,5,"typing"
"2186","224","taube","Vögel",836,5,"typing"
"2187","224","paprika","Gemüse",1030,1,"typing"
"2188","224","arztkittel","Jacken",920,1,"typing"
"2189","224","säge","Bauernhof",848,2,"typing"
"2190","224","gurke","Gemüse",1366,2,"typing"
"2191","224","kapuzenpulli","Jacken",3535,3,"typing"
"2192","224","sense","Bauernhof",770,3,"typing"
"2193","224","daunenweste","Jacken",1235,4,"typing"
"2194","224","kartoffel","Gemüse",1178,4,"typing"
"2195","224","axt","Bauernhof",1005,4,"typing"
"2196","224","karotte","Gemüse",966,5,"typing"
"2197","224","pelzmantel","Jacken",1281,5,"typing"
"2198","224","schaufel","Bauernhof",1215,5,"typing"
"2199","224","kutsche","Strasse",1448,1,"typing"
"2200","224","kleiderschrank","Aufbewahrung",1094,1,"typing"
"2201","224","bus","Strasse",955,2,"typing"
"2202","224","hai","Fische",1187,1,"typing"
"2203","224","regal","Aufbewahrung",919,2,"typing"
"2204","224","rochen","Fische",1043,2,"typing"
"2205","224","schublade","Aufbewahrung",1265,3,"typing"
"2206","224","safe","Aufbewahrung",1110,4,"typing"
"2207","224","motorrad","Strasse",1061,3,"typing"
"2208","224","goldfisch","Fische",1030,4,"typing"
"2209","224","auto","Strasse",1106,4,"typing"
"2210","224","aal","Fische",810,5,"typing"
"2211","224","schachtel","Aufbewahrung",932,5,"typing"
"2212","224","lkw","Strasse",1497,5,"typing"
"2213","224","mikrowelle","Küche",1017,1,"typing"
"2214","224","schere","Büro",799,1,"typing"
"2215","224","kühlschrank","Küche",1135,2,"typing"
"2216","224","bleistift","Büro",972,2,"typing"
"2217","224","segelschiff","Wasser",917,1,"typing"
"2218","224","radiergummi","Büro",795,3,"typing"
"2219","224","herd","Küche",2239,3,"typing"
"2220","224","klammer","Büro",1580,4,"typing"
"2221","224","yacht","Wasser",1541,3,"typing"
"2222","224","lineal","Büro",1348,5,"typing"
"2223","224","geschirrspüler","Küche",1478,5,"typing"
"2224","224","birne","Obst",999,1,"typing"
"2225","224","marienkäfer","Insekten",974,1,"typing"
"2226","224","glas","Trinkgefässe",1000,1,"typing"
"2227","224","fliege","Insekten",1015,2,"typing"
"2228","224","kanne","Trinkgefässe",1347,2,"typing"
"2229","224","ameise","Insekten",854,3,"typing"
"2230","224","kirsche","Obst",843,2,"typing"
"2231","224","becher","Trinkgefässe",1357,3,"typing"
"2232","224","apfel","Obst",751,3,"typing"
"2233","224","spinne","Insekten",1038,4,"typing"
"2234","224","tasse","Trinkgefässe",1057,4,"typing"
"2235","224","biene","Insekten",1239,5,"typing"
"2236","224","trauben","Obst",1281,5,"typing"
"2237","224","flasche","Trinkgefässe",1242,5,"typing"
"2238","224","gabel","Kochen",1236,1,"typing"
"2239","224","ohrring","Schmuck",2140,1,"typing"
"2240","224","kelle","Kochen",945,2,"typing"
"2241","224","löwe","Raubtiere",1053,1,"typing"
"2242","224","messer","Kochen",961,3,"typing"
"2243","224","bär","Raubtiere",1153,2,"typing"
"2244","224","leopard","Raubtiere",2676,3,"typing"
"2245","224","kette","Schmuck",1209,3,"typing"
"2246","224","löffel","Kochen",1025,4,"typing"
"2247","224","panther","Raubtiere",1170,4,"typing"
"2248","224","ring","Schmuck",1116,4,"typing"
"2249","224","schneebesen","Kochen",1334,5,"typing"
"2250","224","tiger","Raubtiere",1325,5,"typing"
"2251","224","brosche","Schmuck",1278,5,"typing"
"2252","225","regal","Aufbewahrung",2636,1,"typing"
"2253","225","lkw","Strasse",1396,1,"typing"
"2254","225","aal","Fische",994,1,"typing"
"2255","225","schublade","Aufbewahrung",3074,2,"typing"
"2256","225","rochen","Fische",1984,2,"typing"
"2257","225","motorrad","Strasse",1606,2,"typing"
"2258","225","goldfisch","Fische",1072,3,"typing"
"2259","225","safe","Aufbewahrung",1691,3,"typing"
"2260","225","kleiderschrank","Aufbewahrung",1500,4,"typing"
"2261","225","bus","Strasse",960,4,"typing"
"2262","225","kutsche","Strasse",1456,5,"typing"
"2263","225","hai","Fische",1269,5,"typing"
"2264","225","schaufel","Bauernhof",1028,1,"typing"
"2265","225","kapuzenpulli","Jacken",2085,1,"typing"
"2266","225","brokkoli","Gemüse",952,1,"typing"
"2267","225","sense","Bauernhof",1162,2,"typing"
"2268","225","karotte","Gemüse",1937,2,"typing"
"2269","225","daunenweste","Jacken",1727,2,"typing"
"2270","225","gurke","Gemüse",1607,3,"typing"
"2271","225","sakko","Jacken",1387,3,"typing"
"2272","225","besen","Bauernhof",1032,3,"typing"
"2273","225","paprika","Gemüse",1073,4,"typing"
"2274","225","axt","Bauernhof",1504,4,"typing"
"2275","225","kartoffel","Gemüse",1763,5,"typing"
"2276","225","arztkittel","Jacken",1152,5,"typing"
"2277","225","säge","Bauernhof",1728,5,"typing"
"2278","225","rose","Blumen",2500,1,"typing"
"2279","225","pferd","Huftiere",1449,1,"typing"
"2280","225","orchidee","Blumen",2206,2,"typing"
"2281","225","geige","Instrumente",2381,1,"typing"
"2282","225","kamel","Huftiere",1183,2,"typing"
"2283","225","löwenzahn","Blumen",1246,3,"typing"
"2284","225","klavier","Instrumente",1022,2,"typing"
"2285","225","kuh","Huftiere",1377,3,"typing"
"2286","225","tulpe","Blumen",1648,4,"typing"
"2287","225","schlagzeug","Instrumente",2645,3,"typing"
"2288","225","reh","Huftiere",1472,4,"typing"
"2289","225","gitarre","Instrumente",3119,4,"typing"
"2290","225","sonnenblume","Blumen",1794,5,"typing"
"2291","225","harfe","Instrumente",1901,5,"typing"
"2292","225","schaf","Huftiere",1080,5,"typing"
"2293","225","gondel","Wasser",1694,1,"typing"
"2294","225","mikrowelle","Küche",1910,1,"typing"
"2295","225","u-boot","Wasser",2112,2,"typing"
"2296","225","geschirrspüler","Küche",1628,2,"typing"
"2297","225","bleistift","Büro",1899,2,"typing"
"2298","225","herd","Küche",1456,3,"typing"
"2299","225","radiergummi","Büro",1442,3,"typing"
"2300","225","kanu","Wasser",1993,3,"typing"
"2301","225","kühlschrank","Küche",2101,4,"typing"
"2302","225","lineal","Büro",1473,4,"typing"
"2303","225","yacht","Wasser",1876,4,"typing"
"2304","225","kaffeemaschine","Küche",1592,5,"typing"
"2305","225","schere","Büro",961,5,"typing"
"2306","225","segelschiff","Wasser",1342,5,"typing"
"2307","225","becher","Trinkgefässe",1227,1,"typing"
"2308","225","spinne","Insekten",1199,1,"typing"
"2309","225","kirsche","Obst",981,1,"typing"
"2310","225","birne","Obst",906,2,"typing"
"2311","225","kanne","Trinkgefässe",3183,2,"typing"
"2312","225","banane","Obst",1171,3,"typing"
"2313","225","flasche","Trinkgefässe",2088,3,"typing"
"2314","225","biene","Insekten",1337,2,"typing"
"2315","225","apfel","Obst",1158,4,"typing"
"2316","225","marienkäfer","Insekten",1242,3,"typing"
"2317","225","glas","Trinkgefässe",1081,4,"typing"
"2318","225","trauben","Obst",1802,5,"typing"
"2319","225","ameise","Insekten",1326,4,"typing"
"2320","225","tasse","Trinkgefässe",1960,5,"typing"
"2321","225","fliege","Insekten",2211,5,"typing"
"2322","225","hand","Körperteile",979,1,"typing"
"2323","225","kekse","Süssigkeiten",1136,1,"typing"
"2324","225","hammer","Heimwerker",1123,1,"typing"
"2325","225","bein","Körperteile",1622,2,"typing"
"2326","225","eis","Süssigkeiten",995,2,"typing"
"2327","225","fuss","Körperteile",1275,3,"typing"
"2328","225","ohr","Körperteile",1263,4,"typing"
"2329","225","bonbon","Süssigkeiten",1181,3,"typing"
"2330","225","schraubenzieher","Heimwerker",1559,4,"typing"
"2331","225","kuchen","Süssigkeiten",1378,4,"typing"
"2332","225","arm","Körperteile",1119,5,"typing"
"2333","225","bohrmaschine","Heimwerker",1303,5,"typing"
"2334","225","schokolade","Süssigkeiten",1072,5,"typing"
"2335","225","ente","Vögel",1151,1,"typing"
"2336","225","stuhl","Sitzen",1300,1,"typing"
"2337","225","sessel","Sitzen",1810,2,"typing"
"2338","225","taube","Vögel",1200,2,"typing"
"2339","225","hochhaus","Gebäude",1209,2,"typing"
"2340","225","hocker","Sitzen",1224,3,"typing"
"2341","225","burg","Gebäude",2038,3,"typing"
"2342","225","schwan","Vögel",1089,4,"typing"
"2343","225","couch","Sitzen",1373,4,"typing"
"2344","225","bank","Sitzen",1209,5,"typing"
"2345","225","kirche","Gebäude",1464,5,"typing"
"2346","225","eule","Vögel",1106,5,"typing"
"2347","225","löwe","Raubtiere",1206,1,"typing"
"2348","225","gabel","Kochen",1132,1,"typing"
"2349","225","armband","Schmuck",1578,1,"typing"
"2350","225","messer","Kochen",1403,2,"typing"
"2351","225","panther","Raubtiere",1196,3,"typing"
"2352","225","kelle","Kochen",1202,3,"typing"
"2353","225","kette","Schmuck",1409,2,"typing"
"2354","225","tiger","Raubtiere",1086,4,"typing"
"2355","225","löffel","Kochen",1159,4,"typing"
"2356","225","ohrring","Schmuck",1673,3,"typing"
"2357","225","ring","Schmuck",1366,5,"typing"
"2358","225","bär","Raubtiere",1309,5,"typing"
"2359","226","regal","Aufbewahrung",1189,1,"typing"
"2360","226","goldfisch","Fische",1116,1,"typing"
"2361","226","auto","Strasse",897,1,"typing"
"2362","226","lkw","Strasse",1379,2,"typing"
"2363","226","schachtel","Aufbewahrung",1028,3,"typing"
"2364","226","delfin","Fische",1419,2,"typing"
"2365","226","bus","Strasse",1084,3,"typing"
"2366","226","hai","Fische",1126,3,"typing"
"2367","226","kutsche","Strasse",1032,4,"typing"
"2368","226","schublade","Aufbewahrung",1371,4,"typing"
"2369","226","aal","Fische",1012,4,"typing"
"2370","226","motorrad","Strasse",1331,5,"typing"
"2371","226","safe","Aufbewahrung",1362,5,"typing"
"2372","226","rochen","Fische",1061,5,"typing"
"2373","226","kartoffel","Gemüse",1097,1,"typing"
"2374","226","sense","Bauernhof",1243,1,"typing"
"2375","226","brokkoli","Gemüse",1498,2,"typing"
"2376","226","schaufel","Bauernhof",846,2,"typing"
"2377","226","sakko","Jacken",1530,2,"typing"
"2378","226","karotte","Gemüse",1396,3,"typing"
"2379","226","pelzmantel","Jacken",1520,3,"typing"
"2380","226","säge","Bauernhof",1621,3,"typing"
"2381","226","gurke","Gemüse",2655,4,"typing"
"2382","226","axt","Bauernhof",1802,5,"typing"
"2383","226","paprika","Gemüse",2777,5,"typing"
"2384","226","kapuzenpulli","Jacken",1835,5,"typing"
"2385","226","harfe","Instrumente",2371,1,"typing"
"2386","226","kamel","Huftiere",1028,2,"typing"
"2387","226","klavier","Instrumente",1213,2,"typing"
"2388","226","geige","Instrumente",1813,3,"typing"
"2389","226","rose","Blumen",2533,3,"typing"
"2390","226","schaf","Huftiere",1260,3,"typing"
"2391","226","kuh","Huftiere",1152,4,"typing"
"2392","226","sonnenblume","Blumen",1526,4,"typing"
"2393","226","gitarre","Instrumente",1220,5,"typing"
"2394","226","reh","Huftiere",1902,5,"typing"
"2395","226","kanu","Wasser",1447,1,"typing"
"2396","226","herd","Küche",1541,1,"typing"
"2397","226","bleistift","Büro",1533,1,"typing"
"2398","226","kühlschrank","Küche",1123,2,"typing"
"2399","226","klammer","Büro",1549,2,"typing"
"2400","226","kaffeemaschine","Küche",1673,3,"typing"
"2401","226","schere","Büro",801,3,"typing"
"2402","226","mikrowelle","Küche",1422,4,"typing"
"2403","226","segelschiff","Wasser",1186,5,"typing"
"2404","226","radiergummi","Büro",1800,4,"typing"
"2405","226","geschirrspüler","Küche",2356,5,"typing"
"2406","226","lineal","Büro",1314,5,"typing"
"2407","226","birne","Obst",1603,1,"typing"
"2408","226","biene","Insekten",1021,1,"typing"
"2409","226","becher","Trinkgefässe",1541,1,"typing"
"2410","226","fliege","Insekten",1823,2,"typing"
"2411","226","tasse","Trinkgefässe",1368,2,"typing"
"2412","226","trauben","Obst",1667,2,"typing"
"2413","226","flasche","Trinkgefässe",1373,3,"typing"
"2414","226","spinne","Insekten",1373,4,"typing"
"2415","226","apfel","Obst",1216,3,"typing"
"2416","226","banane","Obst",1213,4,"typing"
"2417","226","glas","Trinkgefässe",1214,5,"typing"
"2418","226","kirsche","Obst",1117,5,"typing"
"2419","226","bohrmaschine","Heimwerker",3122,1,"typing"
"2420","226","bonbon","Süssigkeiten",1444,1,"typing"
"2421","226","schraubenzieher","Heimwerker",2852,2,"typing"
"2422","226","fuss","Körperteile",1146,1,"typing"
"2423","226","hand","Körperteile",1765,2,"typing"
"2424","226","hammer","Heimwerker",1808,3,"typing"
"2425","226","kekse","Süssigkeiten",1230,3,"typing"
"2426","226","arm","Körperteile",1519,3,"typing"
"2427","226","feile","Heimwerker",1636,4,"typing"
"2428","226","ohr","Körperteile",1121,4,"typing"
"2429","226","schokolade","Süssigkeiten",1183,4,"typing"
"2430","226","zange","Heimwerker",1243,5,"typing"
"2431","226","bein","Körperteile",1296,5,"typing"
"2432","226","eis","Süssigkeiten",1208,5,"typing"
"2433","226","taube","Vögel",1527,1,"typing"
"2434","226","hochhaus","Gebäude",1281,1,"typing"
"2435","226","schwan","Vögel",1118,2,"typing"
"2436","226","kirche","Gebäude",1401,2,"typing"
"2437","226","couch","Sitzen",1358,1,"typing"
"2438","226","hocker","Sitzen",1747,2,"typing"
"2439","226","eule","Vögel",1122,3,"typing"
"2440","226","burg","Gebäude",1672,4,"typing"
"2441","226","bank","Sitzen",1392,3,"typing"
"2442","226","ente","Vögel",1246,4,"typing"
"2443","226","schloss","Gebäude",1350,5,"typing"
"2444","226","stuhl","Sitzen",1040,4,"typing"
"2445","226","strauss","Vögel",1101,5,"typing"
"2446","226","sessel","Sitzen",1310,5,"typing"
"2447","226","kelle","Kochen",1850,1,"typing"
"2448","226","brosche","Schmuck",1514,1,"typing"
"2449","226","messer","Kochen",1281,2,"typing"
